animating href,animating src,id,pokemon-info,pill,pill 2,pill 6
https://www.pokemon.com/us/pokedex/roserade,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/407.png,407,Roserade,Grass,Poison,
https://www.pokemon.com/us/pokedex/cranidos,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/408.png,408,Cranidos,,,
https://www.pokemon.com/us/pokedex/rampardos,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/409.png,409,Rampardos,,,
https://www.pokemon.com/us/pokedex/shieldon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/410.png,410,Shieldon,,Steel,
https://www.pokemon.com/us/pokedex/bastiodon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/411.png,411,Bastiodon,,Steel,
https://www.pokemon.com/us/pokedex/burmy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/412.png,412,Burmy,,,
https://www.pokemon.com/us/pokedex/wormadam,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/413.png,413,Wormadam,Grass,,
https://www.pokemon.com/us/pokedex/mothim,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/414.png,414,Mothim,,,
https://www.pokemon.com/us/pokedex/combee,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/415.png,415,Combee,,,
https://www.pokemon.com/us/pokedex/vespiquen,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/416.png,416,Vespiquen,,,
https://www.pokemon.com/us/pokedex/pachirisu,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/417.png,417,Pachirisu,Electric,,
https://www.pokemon.com/us/pokedex/buizel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/418.png,418,Buizel,,,
https://www.pokemon.com/us/pokedex/floatzel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/419.png,419,Floatzel,,,
https://www.pokemon.com/us/pokedex/cherubi,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/420.png,420,Cherubi,Grass,,
https://www.pokemon.com/us/pokedex/cherrim,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/421.png,421,Cherrim,Grass,,
https://www.pokemon.com/us/pokedex/shellos,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/422.png,422,Shellos,,,
https://www.pokemon.com/us/pokedex/gastrodon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/423.png,423,Gastrodon,,,Ground
https://www.pokemon.com/us/pokedex/ambipom,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/424.png,424,Ambipom,,Normal,
https://www.pokemon.com/us/pokedex/drifloon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/425.png,425,Drifloon,,,
https://www.pokemon.com/us/pokedex/drifblim,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/426.png,426,Drifblim,,,
https://www.pokemon.com/us/pokedex/buneary,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/427.png,427,Buneary,,Normal,
https://www.pokemon.com/us/pokedex/lopunny,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/428.png,428,Lopunny,,Normal,
https://www.pokemon.com/us/pokedex/mismagius,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/429.png,429,Mismagius,,,
https://www.pokemon.com/us/pokedex/honchkrow,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/430.png,430,Honchkrow,,,
https://www.pokemon.com/us/pokedex/glameow,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/431.png,431,Glameow,,Normal,
https://www.pokemon.com/us/pokedex/purugly,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/432.png,432,Purugly,,Normal,
https://www.pokemon.com/us/pokedex/chingling,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/433.png,433,Chingling,,,
https://www.pokemon.com/us/pokedex/stunky,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/434.png,434,Stunky,,Poison,
https://www.pokemon.com/us/pokedex/skuntank,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/435.png,435,Skuntank,,Poison,
https://www.pokemon.com/us/pokedex/bronzor,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/436.png,436,Bronzor,,Steel,
https://www.pokemon.com/us/pokedex/bronzong,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/437.png,437,Bronzong,,Steel,
https://www.pokemon.com/us/pokedex/bonsly,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/438.png,438,Bonsly,,,
https://www.pokemon.com/us/pokedex/mime-jr,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/439.png,439,Mime Jr.,,,Fairy
https://www.pokemon.com/us/pokedex/happiny,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/440.png,440,Happiny,,Normal,
https://www.pokemon.com/us/pokedex/chatot,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/441.png,441,Chatot,,Normal,
https://www.pokemon.com/us/pokedex/spiritomb,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/442.png,442,Spiritomb,,,
https://www.pokemon.com/us/pokedex/gible,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/443.png,443,Gible,,,Ground
https://www.pokemon.com/us/pokedex/gabite,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/444.png,444,Gabite,,,Ground
https://www.pokemon.com/us/pokedex/garchomp,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/445.png,445,Garchomp,,,Ground
https://www.pokemon.com/us/pokedex/munchlax,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/446.png,446,Munchlax,,Normal,
https://www.pokemon.com/us/pokedex/riolu,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/447.png,447,Riolu,,,Fighting
https://www.pokemon.com/us/pokedex/lucario,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/448.png,448,Lucario,,Steel,Fighting
https://www.pokemon.com/us/pokedex/hippopotas,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/449.png,449,Hippopotas,,,Ground
https://www.pokemon.com/us/pokedex/hippowdon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/450.png,450,Hippowdon,,,Ground
https://www.pokemon.com/us/pokedex/skorupi,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/451.png,451,Skorupi,,Poison,
https://www.pokemon.com/us/pokedex/drapion,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/452.png,452,Drapion,,Poison,
https://www.pokemon.com/us/pokedex/croagunk,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/453.png,453,Croagunk,,Poison,Fighting
https://www.pokemon.com/us/pokedex/toxicroak,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/454.png,454,Toxicroak,,Poison,Fighting
https://www.pokemon.com/us/pokedex/carnivine,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/455.png,455,Carnivine,Grass,,
https://www.pokemon.com/us/pokedex/finneon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/456.png,456,Finneon,,,
https://www.pokemon.com/us/pokedex/lumineon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/457.png,457,Lumineon,,,
https://www.pokemon.com/us/pokedex/mantyke,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/458.png,458,Mantyke,,,
https://www.pokemon.com/us/pokedex/snover,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/459.png,459,Snover,Grass,Ice,
https://www.pokemon.com/us/pokedex/abomasnow,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/460.png,460,Abomasnow,Grass,Ice,
https://www.pokemon.com/us/pokedex/weavile,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/461.png,461,Weavile,,Ice,
https://www.pokemon.com/us/pokedex/magnezone,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/462.png,462,Magnezone,Electric,Steel,
https://www.pokemon.com/us/pokedex/lickilicky,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/463.png,463,Lickilicky,,Normal,
https://www.pokemon.com/us/pokedex/rhyperior,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/464.png,464,Rhyperior,,,Ground
https://www.pokemon.com/us/pokedex/tangrowth,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/465.png,465,Tangrowth,Grass,,
https://www.pokemon.com/us/pokedex/electivire,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/466.png,466,Electivire,Electric,,
https://www.pokemon.com/us/pokedex/magmortar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/467.png,467,Magmortar,Fire,,
https://www.pokemon.com/us/pokedex/togekiss,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/468.png,468,Togekiss,,,Fairy
https://www.pokemon.com/us/pokedex/yanmega,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/469.png,469,Yanmega,,,
https://www.pokemon.com/us/pokedex/leafeon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/470.png,470,Leafeon,Grass,,
https://www.pokemon.com/us/pokedex/glaceon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/471.png,471,Glaceon,,Ice,
https://www.pokemon.com/us/pokedex/gliscor,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/472.png,472,Gliscor,,,Ground
https://www.pokemon.com/us/pokedex/mamoswine,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/473.png,473,Mamoswine,,Ice,Ground
https://www.pokemon.com/us/pokedex/porygon-z,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/474.png,474,Porygon-Z,,Normal,
https://www.pokemon.com/us/pokedex/gallade,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/475.png,475,Gallade,,,Fighting
https://www.pokemon.com/us/pokedex/probopass,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/476.png,476,Probopass,,Steel,
https://www.pokemon.com/us/pokedex/dusknoir,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/477.png,477,Dusknoir,,,
https://www.pokemon.com/us/pokedex/froslass,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/478.png,478,Froslass,,Ice,
https://www.pokemon.com/us/pokedex/rotom,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/479.png,479,Rotom,Electric,,
https://www.pokemon.com/us/pokedex/uxie,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/480.png,480,Uxie,,,
https://www.pokemon.com/us/pokedex/mesprit,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/481.png,481,Mesprit,,,
https://www.pokemon.com/us/pokedex/azelf,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/482.png,482,Azelf,,,
https://www.pokemon.com/us/pokedex/dialga,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/483.png,483,Dialga,,Steel,
https://www.pokemon.com/us/pokedex/palkia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/484.png,484,Palkia,,,
https://www.pokemon.com/us/pokedex/heatran,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/485.png,485,Heatran,Fire,Steel,
https://www.pokemon.com/us/pokedex/regigigas,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/486.png,486,Regigigas,,Normal,
https://www.pokemon.com/us/pokedex/giratina,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/487.png,487,Giratina,,,
https://www.pokemon.com/us/pokedex/cresselia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/488.png,488,Cresselia,,,
https://www.pokemon.com/us/pokedex/phione,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/489.png,489,Phione,,,
https://www.pokemon.com/us/pokedex/manaphy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/490.png,490,Manaphy,,,
https://www.pokemon.com/us/pokedex/darkrai,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/491.png,491,Darkrai,,,
https://www.pokemon.com/us/pokedex/shaymin,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/492.png,492,Shaymin,Grass,,
https://www.pokemon.com/us/pokedex/arceus,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/493.png,493,Arceus,,Normal,
https://www.pokemon.com/us/pokedex/victini,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/494.png,494,Victini,Fire,,
https://www.pokemon.com/us/pokedex/snivy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/495.png,495,Snivy,Grass,,
https://www.pokemon.com/us/pokedex/servine,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/496.png,496,Servine,Grass,,
https://www.pokemon.com/us/pokedex/serperior,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/497.png,497,Serperior,Grass,,
https://www.pokemon.com/us/pokedex/tepig,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/498.png,498,Tepig,Fire,,
https://www.pokemon.com/us/pokedex/pignite,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/499.png,499,Pignite,Fire,,Fighting
https://www.pokemon.com/us/pokedex/emboar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/500.png,500,Emboar,Fire,,Fighting
https://www.pokemon.com/us/pokedex/oshawott,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/501.png,501,Oshawott,,,
https://www.pokemon.com/us/pokedex/dewott,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/502.png,502,Dewott,,,
https://www.pokemon.com/us/pokedex/samurott,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/503.png,503,Samurott,,,
https://www.pokemon.com/us/pokedex/patrat,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/504.png,504,Patrat,,Normal,
https://www.pokemon.com/us/pokedex/watchog,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/505.png,505,Watchog,,Normal,
https://www.pokemon.com/us/pokedex/lillipup,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/506.png,506,Lillipup,,Normal,
https://www.pokemon.com/us/pokedex/herdier,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/507.png,507,Herdier,,Normal,
https://www.pokemon.com/us/pokedex/stoutland,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/508.png,508,Stoutland,,Normal,
https://www.pokemon.com/us/pokedex/purrloin,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/509.png,509,Purrloin,,,
https://www.pokemon.com/us/pokedex/liepard,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/510.png,510,Liepard,,,
https://www.pokemon.com/us/pokedex/pansage,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/511.png,511,Pansage,Grass,,
https://www.pokemon.com/us/pokedex/simisage,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/512.png,512,Simisage,Grass,,
https://www.pokemon.com/us/pokedex/pansear,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/513.png,513,Pansear,Fire,,
https://www.pokemon.com/us/pokedex/simisear,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/514.png,514,Simisear,Fire,,
https://www.pokemon.com/us/pokedex/panpour,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/515.png,515,Panpour,,,
https://www.pokemon.com/us/pokedex/simipour,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/516.png,516,Simipour,,,
https://www.pokemon.com/us/pokedex/munna,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/517.png,517,Munna,,,
https://www.pokemon.com/us/pokedex/musharna,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/518.png,518,Musharna,,,
https://www.pokemon.com/us/pokedex/pidove,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/519.png,519,Pidove,,Normal,
https://www.pokemon.com/us/pokedex/tranquill,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/520.png,520,Tranquill,,Normal,
https://www.pokemon.com/us/pokedex/unfezant,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/521.png,521,Unfezant,,Normal,
https://www.pokemon.com/us/pokedex/blitzle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/522.png,522,Blitzle,Electric,,
https://www.pokemon.com/us/pokedex/zebstrika,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/523.png,523,Zebstrika,Electric,,
https://www.pokemon.com/us/pokedex/roggenrola,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/524.png,524,Roggenrola,,,
https://www.pokemon.com/us/pokedex/boldore,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/525.png,525,Boldore,,,
https://www.pokemon.com/us/pokedex/gigalith,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/526.png,526,Gigalith,,,
https://www.pokemon.com/us/pokedex/woobat,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/527.png,527,Woobat,,,
https://www.pokemon.com/us/pokedex/swoobat,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/528.png,528,Swoobat,,,
https://www.pokemon.com/us/pokedex/drilbur,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/529.png,529,Drilbur,,,Ground
https://www.pokemon.com/us/pokedex/excadrill,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/530.png,530,Excadrill,,Steel,Ground
https://www.pokemon.com/us/pokedex/audino,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/531.png,531,Audino,,Normal,
https://www.pokemon.com/us/pokedex/timburr,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/532.png,532,Timburr,,,Fighting
https://www.pokemon.com/us/pokedex/gurdurr,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/533.png,533,Gurdurr,,,Fighting
https://www.pokemon.com/us/pokedex/conkeldurr,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/534.png,534,Conkeldurr,,,Fighting
https://www.pokemon.com/us/pokedex/tympole,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/535.png,535,Tympole,,,
https://www.pokemon.com/us/pokedex/palpitoad,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/536.png,536,Palpitoad,,,Ground
https://www.pokemon.com/us/pokedex/seismitoad,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/537.png,537,Seismitoad,,,Ground
https://www.pokemon.com/us/pokedex/throh,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/538.png,538,Throh,,,Fighting
https://www.pokemon.com/us/pokedex/sawk,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/539.png,539,Sawk,,,Fighting
https://www.pokemon.com/us/pokedex/sewaddle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/540.png,540,Sewaddle,Grass,,
https://www.pokemon.com/us/pokedex/swadloon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/541.png,541,Swadloon,Grass,,
https://www.pokemon.com/us/pokedex/leavanny,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/542.png,542,Leavanny,Grass,,
https://www.pokemon.com/us/pokedex/venipede,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/543.png,543,Venipede,,Poison,
https://www.pokemon.com/us/pokedex/whirlipede,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/544.png,544,Whirlipede,,Poison,
https://www.pokemon.com/us/pokedex/scolipede,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/545.png,545,Scolipede,,Poison,
https://www.pokemon.com/us/pokedex/cottonee,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/546.png,546,Cottonee,Grass,,Fairy
https://www.pokemon.com/us/pokedex/whimsicott,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/547.png,547,Whimsicott,Grass,,Fairy
https://www.pokemon.com/us/pokedex/petilil,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/548.png,548,Petilil,Grass,,
https://www.pokemon.com/us/pokedex/lilligant,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/549.png,549,Lilligant,Grass,,
https://www.pokemon.com/us/pokedex/basculin,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/550.png,550,Basculin,,,
https://www.pokemon.com/us/pokedex/sandile,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/551.png,551,Sandile,,,Ground
https://www.pokemon.com/us/pokedex/krokorok,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/552.png,552,Krokorok,,,Ground
https://www.pokemon.com/us/pokedex/krookodile,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/553.png,553,Krookodile,,,Ground
https://www.pokemon.com/us/pokedex/darumaka,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/554.png,554,Darumaka,Fire,,
https://www.pokemon.com/us/pokedex/darmanitan,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/555.png,555,Darmanitan,Fire,,
https://www.pokemon.com/us/pokedex/maractus,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/556.png,556,Maractus,Grass,,
https://www.pokemon.com/us/pokedex/dwebble,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/557.png,557,Dwebble,,,
https://www.pokemon.com/us/pokedex/crustle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/558.png,558,Crustle,,,
https://www.pokemon.com/us/pokedex/scraggy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/559.png,559,Scraggy,,,Fighting
https://www.pokemon.com/us/pokedex/scrafty,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/560.png,560,Scrafty,,,Fighting
https://www.pokemon.com/us/pokedex/sigilyph,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/561.png,561,Sigilyph,,,
https://www.pokemon.com/us/pokedex/yamask,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/562.png,562,Yamask,,,
https://www.pokemon.com/us/pokedex/cofagrigus,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/563.png,563,Cofagrigus,,,
https://www.pokemon.com/us/pokedex/tirtouga,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/564.png,564,Tirtouga,,,
https://www.pokemon.com/us/pokedex/carracosta,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/565.png,565,Carracosta,,,
https://www.pokemon.com/us/pokedex/archen,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/566.png,566,Archen,,,
https://www.pokemon.com/us/pokedex/archeops,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/567.png,567,Archeops,,,
https://www.pokemon.com/us/pokedex/trubbish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/568.png,568,Trubbish,,Poison,
https://www.pokemon.com/us/pokedex/garbodor,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/569.png,569,Garbodor,,Poison,
https://www.pokemon.com/us/pokedex/zorua,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/570.png,570,Zorua,,,
https://www.pokemon.com/us/pokedex/zoroark,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/571.png,571,Zoroark,,,
https://www.pokemon.com/us/pokedex/minccino,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/572.png,572,Minccino,,Normal,
https://www.pokemon.com/us/pokedex/cinccino,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/573.png,573,Cinccino,,Normal,
https://www.pokemon.com/us/pokedex/gothita,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/574.png,574,Gothita,,,
https://www.pokemon.com/us/pokedex/gothorita,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/575.png,575,Gothorita,,,
https://www.pokemon.com/us/pokedex/gothitelle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/576.png,576,Gothitelle,,,
https://www.pokemon.com/us/pokedex/solosis,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/577.png,577,Solosis,,,
https://www.pokemon.com/us/pokedex/duosion,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/578.png,578,Duosion,,,
https://www.pokemon.com/us/pokedex/reuniclus,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/579.png,579,Reuniclus,,,
https://www.pokemon.com/us/pokedex/ducklett,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/580.png,580,Ducklett,,,
https://www.pokemon.com/us/pokedex/swanna,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/581.png,581,Swanna,,,
https://www.pokemon.com/us/pokedex/vanillite,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/582.png,582,Vanillite,,Ice,
https://www.pokemon.com/us/pokedex/vanillish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/583.png,583,Vanillish,,Ice,
https://www.pokemon.com/us/pokedex/vanilluxe,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/584.png,584,Vanilluxe,,Ice,
https://www.pokemon.com/us/pokedex/deerling,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/585.png,585,Deerling,Grass,Normal,
https://www.pokemon.com/us/pokedex/sawsbuck,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/586.png,586,Sawsbuck,Grass,Normal,
https://www.pokemon.com/us/pokedex/emolga,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/587.png,587,Emolga,Electric,,
https://www.pokemon.com/us/pokedex/karrablast,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/588.png,588,Karrablast,,,
https://www.pokemon.com/us/pokedex/escavalier,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/589.png,589,Escavalier,,Steel,
https://www.pokemon.com/us/pokedex/foongus,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/590.png,590,Foongus,Grass,Poison,
https://www.pokemon.com/us/pokedex/amoonguss,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/591.png,591,Amoonguss,Grass,Poison,
https://www.pokemon.com/us/pokedex/frillish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/592.png,592,Frillish,,,
https://www.pokemon.com/us/pokedex/jellicent,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/593.png,593,Jellicent,,,
https://www.pokemon.com/us/pokedex/alomomola,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/594.png,594,Alomomola,,,
https://www.pokemon.com/us/pokedex/joltik,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/595.png,595,Joltik,Electric,,
https://www.pokemon.com/us/pokedex/galvantula,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/596.png,596,Galvantula,Electric,,
https://www.pokemon.com/us/pokedex/ferroseed,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/597.png,597,Ferroseed,Grass,Steel,
https://www.pokemon.com/us/pokedex/ferrothorn,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/598.png,598,Ferrothorn,Grass,Steel,
https://www.pokemon.com/us/pokedex/klink,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/599.png,599,Klink,,Steel,
https://www.pokemon.com/us/pokedex/klang,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/600.png,600,Klang,,Steel,
https://www.pokemon.com/us/pokedex/klinklang,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/601.png,601,Klinklang,,Steel,
https://www.pokemon.com/us/pokedex/tynamo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/602.png,602,Tynamo,Electric,,
https://www.pokemon.com/us/pokedex/eelektrik,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/603.png,603,Eelektrik,Electric,,
https://www.pokemon.com/us/pokedex/eelektross,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/604.png,604,Eelektross,Electric,,
https://www.pokemon.com/us/pokedex/elgyem,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/605.png,605,Elgyem,,,
https://www.pokemon.com/us/pokedex/beheeyem,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/606.png,606,Beheeyem,,,
https://www.pokemon.com/us/pokedex/litwick,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/607.png,607,Litwick,Fire,,
https://www.pokemon.com/us/pokedex/lampent,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/608.png,608,Lampent,Fire,,
https://www.pokemon.com/us/pokedex/chandelure,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/609.png,609,Chandelure,Fire,,
