infocard-lg-img href,img-fixed src,Generation,infocard-lg-data,ent-name,itype,itype href,infocard-lg-data 2,itype 2,itype href 2,itype 3,itype href 3
https://pokemondb.net/pokedex/meditite,https://img.pokemondb.net/sprites/bank/normal/meditite.png,3,#307,Meditite,Psychic,https://pokemondb.net/type/psychic,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/medicham,https://img.pokemondb.net/sprites/bank/normal/medicham.png,3,#308,Medicham,Psychic,https://pokemondb.net/type/psychic,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/electrike,https://img.pokemondb.net/sprites/bank/normal/electrike.png,3,#309,Electrike,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/manectric,https://img.pokemondb.net/sprites/bank/normal/manectric.png,3,#310,Manectric,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/plusle,https://img.pokemondb.net/sprites/bank/normal/plusle.png,3,#311,Plusle,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/minun,https://img.pokemondb.net/sprites/bank/normal/minun.png,3,#312,Minun,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/volbeat,https://img.pokemondb.net/sprites/bank/normal/volbeat.png,3,#313,Volbeat,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/illumise,https://img.pokemondb.net/sprites/bank/normal/illumise.png,3,#314,Illumise,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/roselia,https://img.pokemondb.net/sprites/bank/normal/roselia.png,3,#315,Roselia,Grass,https://pokemondb.net/type/grass,·,Poison,https://pokemondb.net/type/poison,,
https://pokemondb.net/pokedex/gulpin,https://img.pokemondb.net/sprites/bank/normal/gulpin.png,3,#316,Gulpin,,,,Poison,https://pokemondb.net/type/poison,,
https://pokemondb.net/pokedex/swalot,https://img.pokemondb.net/sprites/bank/normal/swalot.png,3,#317,Swalot,,,,Poison,https://pokemondb.net/type/poison,,
https://pokemondb.net/pokedex/carvanha,https://img.pokemondb.net/sprites/bank/normal/carvanha.png,3,#318,Carvanha,,,·,Water,https://pokemondb.net/type/water,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/sharpedo,https://img.pokemondb.net/sprites/bank/normal/sharpedo.png,3,#319,Sharpedo,,,·,Water,https://pokemondb.net/type/water,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/wailmer,https://img.pokemondb.net/sprites/bank/normal/wailmer.png,3,#320,Wailmer,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/wailord,https://img.pokemondb.net/sprites/bank/normal/wailord.png,3,#321,Wailord,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/numel,https://img.pokemondb.net/sprites/bank/normal/numel.png,3,#322,Numel,Fire,https://pokemondb.net/type/fire,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/camerupt,https://img.pokemondb.net/sprites/bank/normal/camerupt.png,3,#323,Camerupt,Fire,https://pokemondb.net/type/fire,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/torkoal,https://img.pokemondb.net/sprites/bank/normal/torkoal.png,3,#324,Torkoal,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/spoink,https://img.pokemondb.net/sprites/bank/normal/spoink.png,3,#325,Spoink,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/grumpig,https://img.pokemondb.net/sprites/bank/normal/grumpig.png,3,#326,Grumpig,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/spinda,https://img.pokemondb.net/sprites/bank/normal/spinda.png,3,#327,Spinda,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/trapinch,https://img.pokemondb.net/sprites/bank/normal/trapinch.png,3,#328,Trapinch,,,,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/vibrava,https://img.pokemondb.net/sprites/bank/normal/vibrava.png,3,#329,Vibrava,,,·,Dragon,https://pokemondb.net/type/dragon,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/flygon,https://img.pokemondb.net/sprites/bank/normal/flygon.png,3,#330,Flygon,,,·,Dragon,https://pokemondb.net/type/dragon,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/cacnea,https://img.pokemondb.net/sprites/bank/normal/cacnea.png,3,#331,Cacnea,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/cacturne,https://img.pokemondb.net/sprites/bank/normal/cacturne.png,3,#332,Cacturne,Grass,https://pokemondb.net/type/grass,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/swablu,https://img.pokemondb.net/sprites/bank/normal/swablu.png,3,#333,Swablu,Normal,https://pokemondb.net/type/normal,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/altaria,https://img.pokemondb.net/sprites/bank/normal/altaria.png,3,#334,Altaria,,,·,Dragon,https://pokemondb.net/type/dragon,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/zangoose,https://img.pokemondb.net/sprites/bank/normal/zangoose.png,3,#335,Zangoose,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/seviper,https://img.pokemondb.net/sprites/bank/normal/seviper.png,3,#336,Seviper,,,,Poison,https://pokemondb.net/type/poison,,
https://pokemondb.net/pokedex/lunatone,https://img.pokemondb.net/sprites/bank/normal/lunatone.png,3,#337,Lunatone,Psychic,https://pokemondb.net/type/psychic,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/solrock,https://img.pokemondb.net/sprites/bank/normal/solrock.png,3,#338,Solrock,Psychic,https://pokemondb.net/type/psychic,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/barboach,https://img.pokemondb.net/sprites/bank/normal/barboach.png,3,#339,Barboach,,,·,Water,https://pokemondb.net/type/water,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/whiscash,https://img.pokemondb.net/sprites/bank/normal/whiscash.png,3,#340,Whiscash,,,·,Water,https://pokemondb.net/type/water,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/corphish,https://img.pokemondb.net/sprites/bank/normal/corphish.png,3,#341,Corphish,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/crawdaunt,https://img.pokemondb.net/sprites/bank/normal/crawdaunt.png,3,#342,Crawdaunt,,,·,Water,https://pokemondb.net/type/water,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/baltoy,https://img.pokemondb.net/sprites/bank/normal/baltoy.png,3,#343,Baltoy,Psychic,https://pokemondb.net/type/psychic,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/claydol,https://img.pokemondb.net/sprites/bank/normal/claydol.png,3,#344,Claydol,Psychic,https://pokemondb.net/type/psychic,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/lileep,https://img.pokemondb.net/sprites/bank/normal/lileep.png,3,#345,Lileep,Grass,https://pokemondb.net/type/grass,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/cradily,https://img.pokemondb.net/sprites/bank/normal/cradily.png,3,#346,Cradily,Grass,https://pokemondb.net/type/grass,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/anorith,https://img.pokemondb.net/sprites/bank/normal/anorith.png,3,#347,Anorith,Bug,https://pokemondb.net/type/bug,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/armaldo,https://img.pokemondb.net/sprites/bank/normal/armaldo.png,3,#348,Armaldo,Bug,https://pokemondb.net/type/bug,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/feebas,https://img.pokemondb.net/sprites/bank/normal/feebas.png,3,#349,Feebas,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/milotic,https://img.pokemondb.net/sprites/bank/normal/milotic.png,3,#350,Milotic,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/castform,https://img.pokemondb.net/sprites/bank/normal/castform.png,3,#351,Castform,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/kecleon,https://img.pokemondb.net/sprites/bank/normal/kecleon.png,3,#352,Kecleon,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/shuppet,https://img.pokemondb.net/sprites/bank/normal/shuppet.png,3,#353,Shuppet,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/banette,https://img.pokemondb.net/sprites/bank/normal/banette.png,3,#354,Banette,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/duskull,https://img.pokemondb.net/sprites/bank/normal/duskull.png,3,#355,Duskull,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/dusclops,https://img.pokemondb.net/sprites/bank/normal/dusclops.png,3,#356,Dusclops,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/tropius,https://img.pokemondb.net/sprites/bank/normal/tropius.png,3,#357,Tropius,Grass,https://pokemondb.net/type/grass,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/chimecho,https://img.pokemondb.net/sprites/bank/normal/chimecho.png,3,#358,Chimecho,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/absol,https://img.pokemondb.net/sprites/bank/normal/absol.png,3,#359,Absol,,,,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/wynaut,https://img.pokemondb.net/sprites/bank/normal/wynaut.png,3,#360,Wynaut,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/snorunt,https://img.pokemondb.net/sprites/bank/normal/snorunt.png,3,#361,Snorunt,Ice,https://pokemondb.net/type/ice,,,,,
https://pokemondb.net/pokedex/glalie,https://img.pokemondb.net/sprites/bank/normal/glalie.png,3,#362,Glalie,Ice,https://pokemondb.net/type/ice,,,,,
https://pokemondb.net/pokedex/spheal,https://img.pokemondb.net/sprites/bank/normal/spheal.png,3,#363,Spheal,Ice,https://pokemondb.net/type/ice,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/sealeo,https://img.pokemondb.net/sprites/bank/normal/sealeo.png,3,#364,Sealeo,Ice,https://pokemondb.net/type/ice,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/walrein,https://img.pokemondb.net/sprites/bank/normal/walrein.png,3,#365,Walrein,Ice,https://pokemondb.net/type/ice,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/clamperl,https://img.pokemondb.net/sprites/bank/normal/clamperl.png,3,#366,Clamperl,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/huntail,https://img.pokemondb.net/sprites/bank/normal/huntail.png,3,#367,Huntail,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/gorebyss,https://img.pokemondb.net/sprites/bank/normal/gorebyss.png,3,#368,Gorebyss,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/relicanth,https://img.pokemondb.net/sprites/bank/normal/relicanth.png,3,#369,Relicanth,,,·,Water,https://pokemondb.net/type/water,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/luvdisc,https://img.pokemondb.net/sprites/bank/normal/luvdisc.png,3,#370,Luvdisc,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/bagon,https://img.pokemondb.net/sprites/bank/normal/bagon.png,3,#371,Bagon,,,,Dragon,https://pokemondb.net/type/dragon,,
https://pokemondb.net/pokedex/shelgon,https://img.pokemondb.net/sprites/bank/normal/shelgon.png,3,#372,Shelgon,,,,Dragon,https://pokemondb.net/type/dragon,,
https://pokemondb.net/pokedex/salamence,https://img.pokemondb.net/sprites/bank/normal/salamence.png,3,#373,Salamence,,,·,Dragon,https://pokemondb.net/type/dragon,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/beldum,https://img.pokemondb.net/sprites/bank/normal/beldum.png,3,#374,Beldum,Psychic,https://pokemondb.net/type/psychic,·,,,,
https://pokemondb.net/pokedex/metang,https://img.pokemondb.net/sprites/bank/normal/metang.png,3,#375,Metang,Psychic,https://pokemondb.net/type/psychic,·,,,,
https://pokemondb.net/pokedex/metagross,https://img.pokemondb.net/sprites/bank/normal/metagross.png,3,#376,Metagross,Psychic,https://pokemondb.net/type/psychic,·,,,,
https://pokemondb.net/pokedex/regirock,https://img.pokemondb.net/sprites/bank/normal/regirock.png,3,#377,Regirock,,,,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/regice,https://img.pokemondb.net/sprites/bank/normal/regice.png,3,#378,Regice,Ice,https://pokemondb.net/type/ice,,,,,
https://pokemondb.net/pokedex/registeel,https://img.pokemondb.net/sprites/bank/normal/registeel.png,3,#379,Registeel,,,,,,,
https://pokemondb.net/pokedex/latias,https://img.pokemondb.net/sprites/bank/normal/latias.png,3,#380,Latias,Psychic,https://pokemondb.net/type/psychic,·,Dragon,https://pokemondb.net/type/dragon,,
https://pokemondb.net/pokedex/latios,https://img.pokemondb.net/sprites/bank/normal/latios.png,3,#381,Latios,Psychic,https://pokemondb.net/type/psychic,·,Dragon,https://pokemondb.net/type/dragon,,
https://pokemondb.net/pokedex/kyogre,https://img.pokemondb.net/sprites/bank/normal/kyogre.png,3,#382,Kyogre,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/groudon,https://img.pokemondb.net/sprites/bank/normal/groudon.png,3,#383,Groudon,,,,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/rayquaza,https://img.pokemondb.net/sprites/bank/normal/rayquaza.png,3,#384,Rayquaza,,,·,Dragon,https://pokemondb.net/type/dragon,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/jirachi,https://img.pokemondb.net/sprites/bank/normal/jirachi.png,3,#385,Jirachi,Psychic,https://pokemondb.net/type/psychic,·,,,,
https://pokemondb.net/pokedex/deoxys,https://img.pokemondb.net/sprites/bank/normal/deoxys.png,3,#386,Deoxys,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/turtwig,https://img.pokemondb.net/sprites/bank/normal/turtwig.png,4,#387,Turtwig,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/grotle,https://img.pokemondb.net/sprites/bank/normal/grotle.png,4,#388,Grotle,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/torterra,https://img.pokemondb.net/sprites/bank/normal/torterra.png,4,#389,Torterra,Grass,https://pokemondb.net/type/grass,·,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/chimchar,https://img.pokemondb.net/sprites/bank/normal/chimchar.png,4,#390,Chimchar,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/monferno,https://img.pokemondb.net/sprites/bank/normal/monferno.png,4,#391,Monferno,Fire,https://pokemondb.net/type/fire,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/infernape,https://img.pokemondb.net/sprites/bank/normal/infernape.png,4,#392,Infernape,Fire,https://pokemondb.net/type/fire,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/piplup,https://img.pokemondb.net/sprites/bank/normal/piplup.png,4,#393,Piplup,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/prinplup,https://img.pokemondb.net/sprites/bank/normal/prinplup.png,4,#394,Prinplup,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/empoleon,https://img.pokemondb.net/sprites/bank/normal/empoleon.png,4,#395,Empoleon,Water,https://pokemondb.net/type/water,·,,,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/starly,https://img.pokemondb.net/sprites/bank/normal/starly.png,4,#396,Starly,,,·,Normal,https://pokemondb.net/type/normal,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/staravia,https://img.pokemondb.net/sprites/bank/normal/staravia.png,4,#397,Staravia,,,·,Normal,https://pokemondb.net/type/normal,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/staraptor,https://img.pokemondb.net/sprites/bank/normal/staraptor.png,4,#398,Staraptor,,,·,Normal,https://pokemondb.net/type/normal,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/bidoof,https://img.pokemondb.net/sprites/bank/normal/bidoof.png,4,#399,Bidoof,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/bibarel,https://img.pokemondb.net/sprites/bank/normal/bibarel.png,4,#400,Bibarel,Water,https://pokemondb.net/type/water,·,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/kricketot,https://img.pokemondb.net/sprites/bank/normal/kricketot.png,4,#401,Kricketot,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/kricketune,https://img.pokemondb.net/sprites/bank/normal/kricketune.png,4,#402,Kricketune,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/shinx,https://img.pokemondb.net/sprites/bank/normal/shinx.png,4,#403,Shinx,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/luxio,https://img.pokemondb.net/sprites/bank/normal/luxio.png,4,#404,Luxio,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/luxray,https://img.pokemondb.net/sprites/bank/normal/luxray.png,4,#405,Luxray,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/budew,https://img.pokemondb.net/sprites/bank/normal/budew.png,4,#406,Budew,Grass,https://pokemondb.net/type/grass,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/roserade,https://img.pokemondb.net/sprites/bank/normal/roserade.png,4,#407,Roserade,Grass,https://pokemondb.net/type/grass,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/cranidos,https://img.pokemondb.net/sprites/bank/normal/cranidos.png,4,#408,Cranidos,Rock,https://pokemondb.net/type/rock,,,,,
https://pokemondb.net/pokedex/rampardos,https://img.pokemondb.net/sprites/bank/normal/rampardos.png,4,#409,Rampardos,Rock,https://pokemondb.net/type/rock,,,,,
https://pokemondb.net/pokedex/shieldon,https://img.pokemondb.net/sprites/bank/normal/shieldon.png,4,#410,Shieldon,Rock,https://pokemondb.net/type/rock,·,,,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/bastiodon,https://img.pokemondb.net/sprites/bank/normal/bastiodon.png,4,#411,Bastiodon,Rock,https://pokemondb.net/type/rock,·,,,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/burmy,https://img.pokemondb.net/sprites/bank/normal/burmy.png,4,#412,Burmy,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/wormadam,https://img.pokemondb.net/sprites/bank/normal/wormadam.png,4,#413,Wormadam,Grass,https://pokemondb.net/type/grass,·,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/mothim,https://img.pokemondb.net/sprites/bank/normal/mothim.png,4,#414,Mothim,,,·,Bug,https://pokemondb.net/type/bug,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/combee,https://img.pokemondb.net/sprites/bank/normal/combee.png,4,#415,Combee,,,·,Bug,https://pokemondb.net/type/bug,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/vespiquen,https://img.pokemondb.net/sprites/bank/normal/vespiquen.png,4,#416,Vespiquen,,,·,Bug,https://pokemondb.net/type/bug,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/pachirisu,https://img.pokemondb.net/sprites/bank/normal/pachirisu.png,4,#417,Pachirisu,Electric,https://pokemondb.net/type/electric,,,,,
https://pokemondb.net/pokedex/buizel,https://img.pokemondb.net/sprites/bank/normal/buizel.png,4,#418,Buizel,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/floatzel,https://img.pokemondb.net/sprites/bank/normal/floatzel.png,4,#419,Floatzel,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/cherubi,https://img.pokemondb.net/sprites/bank/normal/cherubi.png,4,#420,Cherubi,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/cherrim,https://img.pokemondb.net/sprites/bank/normal/cherrim.png,4,#421,Cherrim,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/shellos,https://img.pokemondb.net/sprites/bank/normal/shellos.png,4,#422,Shellos,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/gastrodon,https://img.pokemondb.net/sprites/bank/normal/gastrodon.png,4,#423,Gastrodon,Water,https://pokemondb.net/type/water,·,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/ambipom,https://img.pokemondb.net/sprites/bank/normal/ambipom.png,4,#424,Ambipom,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/drifloon,https://img.pokemondb.net/sprites/bank/normal/drifloon.png,4,#425,Drifloon,,,·,Ghost,https://pokemondb.net/type/ghost,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/drifblim,https://img.pokemondb.net/sprites/bank/normal/drifblim.png,4,#426,Drifblim,,,·,Ghost,https://pokemondb.net/type/ghost,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/buneary,https://img.pokemondb.net/sprites/bank/normal/buneary.png,4,#427,Buneary,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/lopunny,https://img.pokemondb.net/sprites/bank/normal/lopunny.png,4,#428,Lopunny,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/mismagius,https://img.pokemondb.net/sprites/bank/normal/mismagius.png,4,#429,Mismagius,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/honchkrow,https://img.pokemondb.net/sprites/bank/normal/honchkrow.png,4,#430,Honchkrow,Dark,https://pokemondb.net/type/dark,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/glameow,https://img.pokemondb.net/sprites/bank/normal/glameow.png,4,#431,Glameow,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/purugly,https://img.pokemondb.net/sprites/bank/normal/purugly.png,4,#432,Purugly,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/chingling,https://img.pokemondb.net/sprites/bank/normal/chingling.png,4,#433,Chingling,Psychic,https://pokemondb.net/type/psychic,,,,,
https://pokemondb.net/pokedex/stunky,https://img.pokemondb.net/sprites/bank/normal/stunky.png,4,#434,Stunky,Dark,https://pokemondb.net/type/dark,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/skuntank,https://img.pokemondb.net/sprites/bank/normal/skuntank.png,4,#435,Skuntank,Dark,https://pokemondb.net/type/dark,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/bronzor,https://img.pokemondb.net/sprites/bank/normal/bronzor.png,4,#436,Bronzor,Psychic,https://pokemondb.net/type/psychic,·,,,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/bronzong,https://img.pokemondb.net/sprites/bank/normal/bronzong.png,4,#437,Bronzong,Psychic,https://pokemondb.net/type/psychic,·,,,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/bonsly,https://img.pokemondb.net/sprites/bank/normal/bonsly.png,4,#438,Bonsly,Rock,https://pokemondb.net/type/rock,,,,,
https://pokemondb.net/pokedex/mime-jr,https://img.pokemondb.net/sprites/bank/normal/mime-jr.png,4,#439,Mime Jr.,Psychic,https://pokemondb.net/type/psychic,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/happiny,https://img.pokemondb.net/sprites/bank/normal/happiny.png,4,#440,Happiny,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/chatot,https://img.pokemondb.net/sprites/bank/normal/chatot.png,4,#441,Chatot,,,·,Normal,https://pokemondb.net/type/normal,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/spiritomb,https://img.pokemondb.net/sprites/bank/normal/spiritomb.png,4,#442,Spiritomb,Dark,https://pokemondb.net/type/dark,·,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/gible,https://img.pokemondb.net/sprites/bank/normal/gible.png,4,#443,Gible,,,·,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/gabite,https://img.pokemondb.net/sprites/bank/normal/gabite.png,4,#444,Gabite,,,·,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/garchomp,https://img.pokemondb.net/sprites/bank/normal/garchomp.png,4,#445,Garchomp,,,·,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/munchlax,https://img.pokemondb.net/sprites/bank/normal/munchlax.png,4,#446,Munchlax,,,,Normal,https://pokemondb.net/type/normal,,
https://pokemondb.net/pokedex/riolu,https://img.pokemondb.net/sprites/bank/normal/riolu.png,4,#447,Riolu,,,,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/lucario,https://img.pokemondb.net/sprites/bank/normal/lucario.png,4,#448,Lucario,,,·,Fighting,https://pokemondb.net/type/fighting,Steel,https://pokemondb.net/type/steel
https://pokemondb.net/pokedex/hippopotas,https://img.pokemondb.net/sprites/bank/normal/hippopotas.png,4,#449,Hippopotas,,,,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/hippowdon,https://img.pokemondb.net/sprites/bank/normal/hippowdon.png,4,#450,Hippowdon,,,,Ground,https://pokemondb.net/type/ground,,
https://pokemondb.net/pokedex/skorupi,https://img.pokemondb.net/sprites/bank/normal/skorupi.png,4,#451,Skorupi,,,·,Bug,https://pokemondb.net/type/bug,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/drapion,https://img.pokemondb.net/sprites/bank/normal/drapion.png,4,#452,Drapion,Dark,https://pokemondb.net/type/dark,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/croagunk,https://img.pokemondb.net/sprites/bank/normal/croagunk.png,4,#453,Croagunk,,,·,Fighting,https://pokemondb.net/type/fighting,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/toxicroak,https://img.pokemondb.net/sprites/bank/normal/toxicroak.png,4,#454,Toxicroak,,,·,Fighting,https://pokemondb.net/type/fighting,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/carnivine,https://img.pokemondb.net/sprites/bank/normal/carnivine.png,4,#455,Carnivine,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/finneon,https://img.pokemondb.net/sprites/bank/normal/finneon.png,4,#456,Finneon,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/lumineon,https://img.pokemondb.net/sprites/bank/normal/lumineon.png,4,#457,Lumineon,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/mantyke,https://img.pokemondb.net/sprites/bank/normal/mantyke.png,4,#458,Mantyke,Water,https://pokemondb.net/type/water,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/snover,https://img.pokemondb.net/sprites/bank/normal/snover.png,4,#459,Snover,Grass,https://pokemondb.net/type/grass,·,,,Ice,https://pokemondb.net/type/ice
