infocard-lg-img href,img-fixed src,infocard-lg-data,ent-name,infocard-lg-data 2,itype,itype href,itype 2,itype href 2,infocard,infocard-lg-img href 2,img-fixed src 2,infocard-lg-data 3,ent-name 2,infocard-lg-data 4,itype 3,itype href 3,itype 4,itype href 4,infocard 2,infocard-lg-img href 3,img-fixed src 3,infocard-lg-data 5,ent-name 3,itype 5,itype href 5,itype 6,itype href 6,itype 7,itype href 7,itype 8,itype href 8,itype 9,itype href 9,infocard 3,infocard href
https://pokemondb.net/pokedex/wurmple,https://img.pokemondb.net/sprites/bank/normal/wurmple.png,#265,Wurmple,,Flying,https://pokemondb.net/type/flying,Bug,https://pokemondb.net/type/bug,(Level 10),https://pokemondb.net/pokedex/cascoon,https://img.pokemondb.net/sprites/bank/normal/cascoon.png,#269,Cascoon,·,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,"(Level 7, random based on personality)",https://pokemondb.net/pokedex/silcoon,https://img.pokemondb.net/sprites/bank/normal/silcoon.png,#266,Silcoon,Bug,https://pokemondb.net/type/bug,,,Poison,https://pokemondb.net/type/poison,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/lotad,https://img.pokemondb.net/sprites/bank/normal/lotad.png,#270,Lotad,·,Grass,https://pokemondb.net/type/grass,Water,https://pokemondb.net/type/water,(Level 14),https://pokemondb.net/pokedex/lombre,https://img.pokemondb.net/sprites/bank/normal/lombre.png,#271,Lombre,·,Grass,https://pokemondb.net/type/grass,,,(use ),https://pokemondb.net/pokedex/ludicolo,https://img.pokemondb.net/sprites/bank/normal/ludicolo.png,#272,Ludicolo,Grass,https://pokemondb.net/type/grass,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,Water Stone,https://pokemondb.net/item/water-stone
https://pokemondb.net/pokedex/seedot,https://img.pokemondb.net/sprites/bank/normal/seedot.png,#273,Seedot,#274,Grass,https://pokemondb.net/type/grass,,,(Level 14),https://pokemondb.net/pokedex/nuzleaf,https://img.pokemondb.net/sprites/bank/normal/nuzleaf.png,·,Nuzleaf,#275,Grass,https://pokemondb.net/type/grass,,,(use ),https://pokemondb.net/pokedex/shiftry,https://img.pokemondb.net/sprites/bank/normal/shiftry.png,·,Shiftry,Grass,https://pokemondb.net/type/grass,,,,,,,Dark,https://pokemondb.net/type/dark,Leaf Stone,https://pokemondb.net/item/leaf-stone
https://pokemondb.net/pokedex/taillow,https://img.pokemondb.net/sprites/bank/normal/taillow.png,#276,Taillow,·,,,Normal,https://pokemondb.net/type/normal,(Level 22),https://pokemondb.net/pokedex/swellow,https://img.pokemondb.net/sprites/bank/normal/swellow.png,#277,Swellow,·,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/wingull,https://img.pokemondb.net/sprites/bank/normal/wingull.png,#278,Wingull,·,,,,,(Level 25),https://pokemondb.net/pokedex/pelipper,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,#279,Pelipper,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,Flying,https://pokemondb.net/type/flying,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/ralts,https://img.pokemondb.net/sprites/bank/normal/ralts.png,#280,Ralts,·,Psychic,https://pokemondb.net/type/psychic,Fighting,https://pokemondb.net/type/fighting,(Level 20),https://pokemondb.net/pokedex/kirlia,https://img.pokemondb.net/sprites/bank/normal/kirlia.png,#281,Kirlia,·,Fairy,https://pokemondb.net/type/fairy,Psychic,https://pokemondb.net/type/psychic,(Level 30),https://pokemondb.net/pokedex/gardevoir,https://img.pokemondb.net/sprites/bank/normal/gardevoir.png,#282,Gardevoir,Psychic,https://pokemondb.net/type/psychic,,,,,,,,,,
https://pokemondb.net/pokedex/surskit,,#283,Surskit,·,,,,,(Level 22),https://pokemondb.net/pokedex/masquerain,,#284,Masquerain,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,Flying,https://pokemondb.net/type/flying,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/shroomish,https://img.pokemondb.net/sprites/bank/normal/shroomish.png,#285,Shroomish,#286,Grass,https://pokemondb.net/type/grass,,,(Level 23),https://pokemondb.net/pokedex/breloom,https://img.pokemondb.net/sprites/bank/normal/breloom.png,·,Breloom,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,,,,,,,,
https://pokemondb.net/pokedex/slakoth,https://img.pokemondb.net/sprites/bank/normal/slakoth.png,#287,Slakoth,#288,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 18),https://pokemondb.net/pokedex/vigoroth,https://img.pokemondb.net/sprites/bank/normal/vigoroth.png,#289,Vigoroth,,,,Normal,https://pokemondb.net/type/normal,(Level 36),https://pokemondb.net/pokedex/slaking,https://img.pokemondb.net/sprites/bank/normal/slaking.png,,Slaking,,,,,,,,,,,,
https://pokemondb.net/pokedex/nincada,https://img.pokemondb.net/sprites/bank/normal/nincada.png,#290,Nincada,·,Flying,https://pokemondb.net/type/flying,Ghost,https://pokemondb.net/type/ghost,,https://pokemondb.net/pokedex/shedinja,https://img.pokemondb.net/sprites/bank/normal/shedinja.png,#292,Shedinja,·,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,(Level 20),https://pokemondb.net/pokedex/ninjask,https://img.pokemondb.net/sprites/bank/normal/ninjask.png,#291,Ninjask,Bug,https://pokemondb.net/type/bug,Flying,https://pokemondb.net/type/flying,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/whismur,https://img.pokemondb.net/sprites/bank/normal/whismur.png,#293,Whismur,#294,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 20),https://pokemondb.net/pokedex/loudred,https://img.pokemondb.net/sprites/bank/normal/loudred.png,#295,Loudred,,,,Normal,https://pokemondb.net/type/normal,(Level 40),https://pokemondb.net/pokedex/exploud,https://img.pokemondb.net/sprites/bank/normal/exploud.png,,Exploud,,,,,,,,,,,,
https://pokemondb.net/pokedex/makuhita,https://img.pokemondb.net/sprites/bank/normal/makuhita.png,#296,Makuhita,#297,,,,,(Level 24),https://pokemondb.net/pokedex/hariyama,https://img.pokemondb.net/sprites/bank/normal/hariyama.png,,Hariyama,,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/nosepass,https://img.pokemondb.net/sprites/bank/normal/nosepass.png,#299,Nosepass,#476,,,,,(level up in a  area),https://pokemondb.net/pokedex/probopass,https://img.pokemondb.net/sprites/bank/normal/probopass.png,·,Probopass,,,,,,,,,,,,,,,,,,,,,Magnetic Field,https://pokemondb.net/glossary#def-magneticfield
https://pokemondb.net/pokedex/skitty,,#300,Skitty,#301,,,Normal,https://pokemondb.net/type/normal,(use ),https://pokemondb.net/pokedex/delcatty,,,Delcatty,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,Moon Stone,https://pokemondb.net/item/moon-stone
https://pokemondb.net/pokedex/aron,,#304,Aron,·,,,Steel,https://pokemondb.net/type/steel,(Level 32),https://pokemondb.net/pokedex/lairon,,#305,Lairon,·,,,,,(Level 42),https://pokemondb.net/pokedex/aggron,,#306,Aggron,Rock,https://pokemondb.net/type/rock,Steel,https://pokemondb.net/type/steel,,,,,,,,
https://pokemondb.net/pokedex/meditite,,#307,Meditite,·,Psychic,https://pokemondb.net/type/psychic,,,(Level 37),https://pokemondb.net/pokedex/medicham,,#308,Medicham,·,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/electrike,,#309,Electrike,#310,Electric,https://pokemondb.net/type/electric,,,(Level 26),https://pokemondb.net/pokedex/manectric,,,Manectric,,Electric,https://pokemondb.net/type/electric,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/budew,,#406,Budew,·,Grass,https://pokemondb.net/type/grass,Poison,https://pokemondb.net/type/poison,"(high , Daytime)",https://pokemondb.net/pokedex/roselia,,#315,Roselia,·,Grass,https://pokemondb.net/type/grass,Poison,https://pokemondb.net/type/poison,(use ),https://pokemondb.net/pokedex/roserade,,#407,Roserade,Grass,https://pokemondb.net/type/grass,Poison,https://pokemondb.net/type/poison,,,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/gulpin,,#316,Gulpin,#317,,,Poison,https://pokemondb.net/type/poison,(Level 26),https://pokemondb.net/pokedex/swalot,,,Swalot,,,,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/carvanha,,#318,Carvanha,·,,,,,(Level 30),https://pokemondb.net/pokedex/sharpedo,,#319,Sharpedo,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/wailmer,,#320,Wailmer,#321,,,,,(Level 40),https://pokemondb.net/pokedex/wailord,,,Wailord,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/numel,,#322,Numel,·,Fire,https://pokemondb.net/type/fire,,,(Level 33),https://pokemondb.net/pokedex/camerupt,,#323,Camerupt,·,Fire,https://pokemondb.net/type/fire,Ground,https://pokemondb.net/type/ground,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/spoink,,#325,Spoink,#326,Psychic,https://pokemondb.net/type/psychic,,,(Level 32),https://pokemondb.net/pokedex/grumpig,,,Grumpig,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/trapinch,,#328,Trapinch,#329,Ground,https://pokemondb.net/type/ground,Dragon,https://pokemondb.net/type/dragon,(Level 35),https://pokemondb.net/pokedex/vibrava,,·,Vibrava,#330,,,Ground,https://pokemondb.net/type/ground,(Level 45),https://pokemondb.net/pokedex/flygon,,·,Flygon,,,,,,,,,,,,
https://pokemondb.net/pokedex/cacnea,https://img.pokemondb.net/sprites/bank/normal/cacnea.png,#331,Cacnea,#332,Grass,https://pokemondb.net/type/grass,,,(Level 32),https://pokemondb.net/pokedex/cacturne,https://img.pokemondb.net/sprites/bank/normal/cacturne.png,·,Cacturne,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/swablu,https://img.pokemondb.net/sprites/bank/normal/swablu.png,#333,Swablu,·,,,Normal,https://pokemondb.net/type/normal,(Level 35),https://pokemondb.net/pokedex/altaria,https://img.pokemondb.net/sprites/bank/normal/altaria.png,#334,Altaria,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/barboach,https://img.pokemondb.net/sprites/bank/normal/barboach.png,#339,Barboach,·,,,,,(Level 30),https://pokemondb.net/pokedex/whiscash,https://img.pokemondb.net/sprites/bank/normal/whiscash.png,#340,Whiscash,·,,,Ground,https://pokemondb.net/type/ground,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/corphish,https://img.pokemondb.net/sprites/bank/normal/corphish.png,#341,Corphish,#342,,,,,(Level 30),https://pokemondb.net/pokedex/crawdaunt,https://img.pokemondb.net/sprites/bank/normal/crawdaunt.png,·,Crawdaunt,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/baltoy,https://img.pokemondb.net/sprites/bank/normal/baltoy.png,#343,Baltoy,·,Psychic,https://pokemondb.net/type/psychic,,,(Level 36),https://pokemondb.net/pokedex/claydol,https://img.pokemondb.net/sprites/bank/normal/claydol.png,#344,Claydol,·,,,Ground,https://pokemondb.net/type/ground,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/lileep,https://img.pokemondb.net/sprites/bank/normal/lileep.png,#345,Lileep,·,Grass,https://pokemondb.net/type/grass,,,(Level 40),https://pokemondb.net/pokedex/cradily,https://img.pokemondb.net/sprites/bank/normal/cradily.png,#346,Cradily,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/anorith,https://img.pokemondb.net/sprites/bank/normal/anorith.png,#347,Anorith,·,,,,,(Level 40),https://pokemondb.net/pokedex/armaldo,https://img.pokemondb.net/sprites/bank/normal/armaldo.png,#348,Armaldo,·,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/feebas,https://img.pokemondb.net/sprites/bank/normal/feebas.png,#349,Feebas,#350,,,,,"(trade holding , or level up with max Beauty)",https://pokemondb.net/pokedex/milotic,https://img.pokemondb.net/sprites/bank/normal/milotic.png,,Milotic,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,Prism Scale,https://pokemondb.net/item/prism-scale
https://pokemondb.net/pokedex/shuppet,https://img.pokemondb.net/sprites/bank/normal/shuppet.png,#353,Shuppet,#354,,,,,(Level 37),https://pokemondb.net/pokedex/banette,https://img.pokemondb.net/sprites/bank/normal/banette.png,,Banette,,,,,,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/duskull,https://img.pokemondb.net/sprites/bank/normal/duskull.png,#355,Duskull,#356,,,,,(Level 37),https://pokemondb.net/pokedex/dusclops,https://img.pokemondb.net/sprites/bank/normal/dusclops.png,#477,Dusclops,,,,,,(trade holding ),https://pokemondb.net/pokedex/dusknoir,https://img.pokemondb.net/sprites/bank/normal/dusknoir.png,,Dusknoir,Ghost,https://pokemondb.net/type/ghost,,,Ghost,https://pokemondb.net/type/ghost,,,Ghost,https://pokemondb.net/type/ghost,Reaper Cloth,https://pokemondb.net/item/reaper-cloth
https://pokemondb.net/pokedex/chingling,https://img.pokemondb.net/sprites/bank/normal/chingling.png,#433,Chingling,#358,Psychic,https://pokemondb.net/type/psychic,,,"(high , Nighttime)",https://pokemondb.net/pokedex/chimecho,https://img.pokemondb.net/sprites/bank/normal/chimecho.png,,Chimecho,,,,,,,,,,,,,,,,,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/snorunt,https://img.pokemondb.net/sprites/bank/normal/snorunt.png,#361,Snorunt,,Ice,https://pokemondb.net/type/ice,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ice,https://pokemondb.net/type/ice,,,(Level 42),https://pokemondb.net/pokedex/glalie,https://img.pokemondb.net/sprites/bank/normal/glalie.png,#362,Glalie,Ice,https://pokemondb.net/type/ice,,,,,,,,,,
https://pokemondb.net/pokedex/spheal,https://img.pokemondb.net/sprites/bank/normal/spheal.png,#363,Spheal,·,,,Water,https://pokemondb.net/type/water,(Level 32),https://pokemondb.net/pokedex/sealeo,https://img.pokemondb.net/sprites/bank/normal/sealeo.png,#364,Sealeo,·,Ice,https://pokemondb.net/type/ice,,,(Level 44),https://pokemondb.net/pokedex/walrein,https://img.pokemondb.net/sprites/bank/normal/walrein.png,#365,Walrein,Ice,https://pokemondb.net/type/ice,Water,https://pokemondb.net/type/water,Ice,https://pokemondb.net/type/ice,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/clamperl,https://img.pokemondb.net/sprites/bank/normal/clamperl.png,#366,Clamperl,,Water,https://pokemondb.net/type/water,,,,,,,,,Water,https://pokemondb.net/type/water,,,(trade holding ),https://pokemondb.net/pokedex/huntail,https://img.pokemondb.net/sprites/bank/normal/huntail.png,#367,Huntail,,,Water,https://pokemondb.net/type/water,,,,,,,,
https://pokemondb.net/pokedex/bagon,https://img.pokemondb.net/sprites/bank/normal/bagon.png,#371,Bagon,#372,,,Dragon,https://pokemondb.net/type/dragon,(Level 30),https://pokemondb.net/pokedex/shelgon,https://img.pokemondb.net/sprites/bank/normal/shelgon.png,#373,Shelgon,·,Dragon,https://pokemondb.net/type/dragon,,,(Level 50),https://pokemondb.net/pokedex/salamence,https://img.pokemondb.net/sprites/bank/normal/salamence.png,,Salamence,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/beldum,https://img.pokemondb.net/sprites/bank/normal/beldum.png,#374,Beldum,·,Psychic,https://pokemondb.net/type/psychic,Steel,https://pokemondb.net/type/steel,(Level 20),https://pokemondb.net/pokedex/metang,https://img.pokemondb.net/sprites/bank/normal/metang.png,#375,Metang,·,Psychic,https://pokemondb.net/type/psychic,,,(Level 45),https://pokemondb.net/pokedex/metagross,https://img.pokemondb.net/sprites/bank/normal/metagross.png,#376,Metagross,,,Steel,https://pokemondb.net/type/steel,,,,,,,,
https://pokemondb.net/pokedex/turtwig,https://img.pokemondb.net/sprites/bank/normal/turtwig.png,#387,Turtwig,#388,Grass,https://pokemondb.net/type/grass,,,(Level 18),https://pokemondb.net/pokedex/grotle,https://img.pokemondb.net/sprites/bank/normal/grotle.png,#389,Grotle,·,Grass,https://pokemondb.net/type/grass,,,(Level 32),https://pokemondb.net/pokedex/torterra,https://img.pokemondb.net/sprites/bank/normal/torterra.png,,Torterra,Grass,https://pokemondb.net/type/grass,,,,,,,,,,
https://pokemondb.net/pokedex/chimchar,https://img.pokemondb.net/sprites/bank/normal/chimchar.png,#390,Chimchar,#391,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 14),https://pokemondb.net/pokedex/monferno,https://img.pokemondb.net/sprites/bank/normal/monferno.png,·,Monferno,#392,Fire,https://pokemondb.net/type/fire,,,(Level 36),https://pokemondb.net/pokedex/infernape,https://img.pokemondb.net/sprites/bank/normal/infernape.png,·,Infernape,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/piplup,https://img.pokemondb.net/sprites/bank/normal/piplup.png,#393,Piplup,#394,,,Water,https://pokemondb.net/type/water,(Level 16),https://pokemondb.net/pokedex/prinplup,https://img.pokemondb.net/sprites/bank/normal/prinplup.png,#395,Prinplup,·,,,,,(Level 36),https://pokemondb.net/pokedex/empoleon,https://img.pokemondb.net/sprites/bank/normal/empoleon.png,,Empoleon,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/starly,https://img.pokemondb.net/sprites/bank/normal/starly.png,#396,Starly,·,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 14),https://pokemondb.net/pokedex/staravia,https://img.pokemondb.net/sprites/bank/normal/staravia.png,#397,Staravia,·,,,Normal,https://pokemondb.net/type/normal,(Level 34),https://pokemondb.net/pokedex/staraptor,https://img.pokemondb.net/sprites/bank/normal/staraptor.png,#398,Staraptor,,,,,Flying,https://pokemondb.net/type/flying,Flying,https://pokemondb.net/type/flying,,,,
https://pokemondb.net/pokedex/bidoof,https://img.pokemondb.net/sprites/bank/normal/bidoof.png,#399,Bidoof,#400,,,Normal,https://pokemondb.net/type/normal,(Level 15),https://pokemondb.net/pokedex/bibarel,https://img.pokemondb.net/sprites/bank/normal/bibarel.png,·,Bibarel,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,Water,https://pokemondb.net/type/water,,,,,,,,
https://pokemondb.net/pokedex/kricketot,https://img.pokemondb.net/sprites/bank/normal/kricketot.png,#401,Kricketot,#402,,,,,(Level 10),https://pokemondb.net/pokedex/kricketune,https://img.pokemondb.net/sprites/bank/normal/kricketune.png,,Kricketune,,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/shinx,https://img.pokemondb.net/sprites/bank/normal/shinx.png,#403,Shinx,#404,Electric,https://pokemondb.net/type/electric,,,(Level 15),https://pokemondb.net/pokedex/luxio,https://img.pokemondb.net/sprites/bank/normal/luxio.png,#405,Luxio,,Electric,https://pokemondb.net/type/electric,Electric,https://pokemondb.net/type/electric,(Level 30),https://pokemondb.net/pokedex/luxray,https://img.pokemondb.net/sprites/bank/normal/luxray.png,,Luxray,,,,,,,,,,,,
https://pokemondb.net/pokedex/cranidos,https://img.pokemondb.net/sprites/bank/normal/cranidos.png,#408,Cranidos,#409,,,,,(Level 30),https://pokemondb.net/pokedex/rampardos,https://img.pokemondb.net/sprites/bank/normal/rampardos.png,,Rampardos,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/shieldon,https://img.pokemondb.net/sprites/bank/normal/shieldon.png,#410,Shieldon,·,,,Steel,https://pokemondb.net/type/steel,(Level 30),https://pokemondb.net/pokedex/bastiodon,https://img.pokemondb.net/sprites/bank/normal/bastiodon.png,#411,Bastiodon,·,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/burmy,https://img.pokemondb.net/sprites/bank/normal/burmy.png,#412,Burmy,#414,,,,,"(Level 20, Male)",https://pokemondb.net/pokedex/mothim,https://img.pokemondb.net/sprites/bank/normal/mothim.png,·,Mothim,,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/burmy,https://img.pokemondb.net/sprites/bank/normal/burmy.png,#412,Burmy,#413,Ground,https://pokemondb.net/type/ground,,,,https://pokemondb.net/pokedex/wormadam,https://img.pokemondb.net/sprites/bank/normal/wormadam-trash.png,Sandy Cloak,Wormadam,·,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,"(Level 20, Female, in grass)",https://pokemondb.net/pokedex/wormadam,https://img.pokemondb.net/sprites/bank/normal/wormadam-plant.png,#413,Wormadam,Bug,https://pokemondb.net/type/bug,Grass,https://pokemondb.net/type/grass,Steel,https://pokemondb.net/type/steel,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/combee,https://img.pokemondb.net/sprites/bank/normal/combee.png,#415,Combee,·,,,,,"(Level 21, Female)",https://pokemondb.net/pokedex/vespiquen,https://img.pokemondb.net/sprites/bank/normal/vespiquen.png,#416,Vespiquen,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/buizel,https://img.pokemondb.net/sprites/bank/normal/buizel.png,#418,Buizel,#419,,,,,(Level 26),https://pokemondb.net/pokedex/floatzel,https://img.pokemondb.net/sprites/bank/normal/floatzel.png,,Floatzel,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/cherubi,https://img.pokemondb.net/sprites/bank/normal/cherubi.png,#420,Cherubi,#421,Grass,https://pokemondb.net/type/grass,,,(Level 25),https://pokemondb.net/pokedex/cherrim,https://img.pokemondb.net/sprites/bank/normal/cherrim.png,,Cherrim,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/shellos,https://img.pokemondb.net/sprites/bank/normal/shellos.png,#422,Shellos,#423,,,,,(Level 30),https://pokemondb.net/pokedex/gastrodon,https://img.pokemondb.net/sprites/bank/normal/gastrodon.png,·,Gastrodon,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/drifloon,https://img.pokemondb.net/sprites/bank/normal/drifloon.png,#425,Drifloon,·,,,,,(Level 28),https://pokemondb.net/pokedex/drifblim,https://img.pokemondb.net/sprites/bank/normal/drifblim.png,#426,Drifblim,·,,,,,,,,,,Ghost,https://pokemondb.net/type/ghost,,,Flying,https://pokemondb.net/type/flying,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/buneary,https://img.pokemondb.net/sprites/bank/normal/buneary.png,#427,Buneary,#428,,,Normal,https://pokemondb.net/type/normal,(high ),https://pokemondb.net/pokedex/lopunny,https://img.pokemondb.net/sprites/bank/normal/lopunny.png,,Lopunny,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/glameow,https://img.pokemondb.net/sprites/bank/normal/glameow.png,#431,Glameow,#432,,,Normal,https://pokemondb.net/type/normal,(Level 38),https://pokemondb.net/pokedex/purugly,https://img.pokemondb.net/sprites/bank/normal/purugly.png,,Purugly,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/stunky,https://img.pokemondb.net/sprites/bank/normal/stunky.png,#434,Stunky,·,,,Poison,https://pokemondb.net/type/poison,(Level 34),https://pokemondb.net/pokedex/skuntank,https://img.pokemondb.net/sprites/bank/normal/skuntank.png,#435,Skuntank,·,,,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/bronzor,https://img.pokemondb.net/sprites/bank/normal/bronzor.png,#436,Bronzor,·,Psychic,https://pokemondb.net/type/psychic,Steel,https://pokemondb.net/type/steel,(Level 33),https://pokemondb.net/pokedex/bronzong,https://img.pokemondb.net/sprites/bank/normal/bronzong.png,#437,Bronzong,·,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/gible,https://img.pokemondb.net/sprites/bank/normal/gible.png,#443,Gible,·,Ground,https://pokemondb.net/type/ground,Dragon,https://pokemondb.net/type/dragon,(Level 24),https://pokemondb.net/pokedex/gabite,https://img.pokemondb.net/sprites/bank/normal/gabite.png,#444,Gabite,·,Dragon,https://pokemondb.net/type/dragon,Ground,https://pokemondb.net/type/ground,(Level 48),https://pokemondb.net/pokedex/garchomp,https://img.pokemondb.net/sprites/bank/normal/garchomp.png,#445,Garchomp,,,,,,,,,,,,
https://pokemondb.net/pokedex/riolu,https://img.pokemondb.net/sprites/bank/normal/riolu.png,#447,Riolu,#448,,,,,"(high , Daytime)",https://pokemondb.net/pokedex/lucario,https://img.pokemondb.net/sprites/bank/normal/lucario.png,·,Lucario,,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/hippopotas,https://img.pokemondb.net/sprites/bank/normal/hippopotas.png,#449,Hippopotas,#450,,,,,(Level 34),https://pokemondb.net/pokedex/hippowdon,https://img.pokemondb.net/sprites/bank/normal/hippowdon.png,,Hippowdon,,,,Ground,https://pokemondb.net/type/ground,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/skorupi,https://img.pokemondb.net/sprites/bank/normal/skorupi.png,#451,Skorupi,·,,,Poison,https://pokemondb.net/type/poison,(Level 40),https://pokemondb.net/pokedex/drapion,https://img.pokemondb.net/sprites/bank/normal/drapion.png,#452,Drapion,·,,,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/croagunk,https://img.pokemondb.net/sprites/bank/normal/croagunk.png,#453,Croagunk,·,,,Poison,https://pokemondb.net/type/poison,(Level 37),https://pokemondb.net/pokedex/toxicroak,https://img.pokemondb.net/sprites/bank/normal/toxicroak.png,#454,Toxicroak,·,,,Poison,https://pokemondb.net/type/poison,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/finneon,https://img.pokemondb.net/sprites/bank/normal/finneon.png,#456,Finneon,#457,,,,,(Level 31),https://pokemondb.net/pokedex/lumineon,https://img.pokemondb.net/sprites/bank/normal/lumineon.png,,Lumineon,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
